0.0576,0.013894928
0.0576,0.013913313
0.0576,0.013675249
0.0576,0.013913313
0.0576,0.013821507
0.0576,0.013784869
0.0576,0.013784869
0.0576,0.013784869
0.0576,0.01374828
0.0576,0.013858193
0.0576,0.013894928
0.0576,0.013839844
0.076729,0.015931173
0.076729,0.015825634
0.076729,0.015762478
0.076729,0.015910037
0.076729,0.015783516
0.076729,0.015825634
0.076729,0.015910037
0.076729,0.015825634
0.076729,0.015994664
0.076729,0.015762478
0.1521,0.02366726
0.1521,0.023697848
0.1521,0.02366726
0.1521,0.02366726
0.1521,0.023575616
0.1521,0.023514618
0.1521,0.023606144
0.1521,0.023728456
0.1521,0.02378973
0.1521,0.023514618
0.1521,0.023575616
0.1521,0.023575616
0.005329,0.008347995
0.005329,0.008261793
0.005329,0.00830092
0.005329,0.00834014
0.005329,0.008324441
0.005329,0.00830092
0.005329,0.008277433
0.005329,0.008332289
0.005329,0.00830092
0.005329,0.008418858
0.005329,0.008332289
0.005329,0.008308757
