500.0,1925602.0,1987938.4
550.0,1926864.6,1907760.1
600.0,1928576.6,1864994.3
650.0,1927372.7,1847105.1
736.5,1937754.5,1851051.4
780.0,1937829.5,1864071.9
850.0,1943804.9,1897177.5
900.0,1947404.4,1923013.9
950.0,1955331.0,1953275.9
1000.0,1962065.5,1989297.1
