31.0,8
30.9,10
31.0,12
31.0,14
31.1,16
31.3,18
31.5,20
32.3,22
34.0,24
35.0,26
34.9,28
34.6,30
34.5,32
34.6,34
34.5,36
34.5,38
34.5,40
