25.7,8
25.7,10
25.8,12
25.8,14
25.8,16
25.8,18
25.8,20
25.8,22
25.8,24
25.9,26
25.9,28
25.9,30
25.8,32
25.9,34
25.8,36
25.9,38
25.9,40
